date,portal,page-views,bytes-out,bytes-in,disk-usage,rows-created,rows-accessed-website,datasets-deleted-blobby,datasets-deleted,datasets-created,view-loaded,rows-deleted,datasets-created-blobby,rows-loaded-website,filters-created,maps-created,geocoding-requests,users-created,shares,rows-loaded-rss,rows-accessed-rss,rows-loaded-download,app-token-created,rows-accessed-download,maps-deleted,rows-accessed-api,rows-loaded-api,filters-deleted,comments,datasets-created-href,datasets-deleted-href,charts-deleted,charts-created,rows-loaded-widget,rows-accessed-widget,ratings-total,ratings-count,rows-accessed-print,rows-loaded-print,js-page-view,datasets-created-snapshot,datasets-deleted-snapshot,rows-accessed-email,rows-loaded-email,favorites
2011-12-29,data.ok.gov,372,149629913,5601947,10487595008,21668,1216,,,,98,,,18495,,,,,,650,13,348858,,29,,20,189,,,,,,,1821,104,,,2,36773,,,,,,
2011-12-30,data.ok.gov,461,168292298,5008448,10487595008,21668,1297,,,,61,,,16247,,,,,,2790,64,449334,,23,,17,17,,,,,,,519,18,,,8,249279,,,,,,
2011-12-31,data.ok.gov,211,109093553,3260663,10487595008,21669,828,,,,51,,,15824,,,,,,350,7,135916,,7,,22,12333,,,,,,,421,10,,,4,26238,,,,,,
2012-01-01,data.ok.gov,260,124520667,6114345,,21669,1495,,,,76,,,19736,,,,,,334,7,386645,,19,,20,4186,,,,,,,1034,29,,,2,73456,,,,,,
2012-01-02,data.ok.gov,492,275784757,13049678,10487537664,21668,3272,,,,149,,,40163,,,,,,800,16,350835,,34,,32,1991,,,,,,,3317,103,80,1,4,156638,,,,,,
2012-01-03,data.ok.gov,825,194781899,3931070,10487537664,21668,966,,,,125,,,15438,,,,,,2248,48,360306,,33,,23,23,,,,,,,996,43,,,1,36728,,,,,,
2012-01-04,data.ok.gov,763,1521125312,17168504,10821099520,384510,3908,,2,4,224,144460,,46053,,,,,,1900,38,604961,,22,,17,4183,,,,,,,5199,227,,,5,158671,,,,,,
2012-01-05,data.ok.gov,504,421018063,14960206,,89126,3740,,1,1,164,477097,,62598,5,,,,,263,7,450165,,46,,18,188,,,,,,,1625,73,,,15,37476,,,,,,
2012-01-06,data.ok.gov,326,115310680,5697435,,21669,1379,,,,77,,,19706,,,,,,581,12,337786,,27,,17,17,,,,,,,905,73,,,4,37241,,,,,,
2012-01-07,data.ok.gov,640,233957902,6950867,,21668,1658,,,,145,,,19821,4,,,,,300,6,406927,,18,,21,6006,5,,,,,,2161,63,,,2,83182,,,,,,
2012-01-08,data.ok.gov,513,280362726,15902789,10821099520,21669,4198,,,,124,,,69479,1,,,,,900,18,1282146,,30,,20,19,,,,,,,551,22,,,2,1884,,,,,,
2012-01-09,data.ok.gov,893,581883646,16229135,,21668,3638,,,,234,,,49241,5,,,,,888,18,759766,,28,,60,59,,,,,,,2965,278,,,5,81657,,,,,,
2012-01-10,data.ok.gov,541,198422685,17913259,,21668,4256,,,,181,,,71933,,,,,,322,7,308700,,17,,12,12,,,,,,,2540,252,,,5,154926,,,,,,
2012-01-11,data.ok.gov,510,239788970,14924055,10820829184,21668,3663,,,,153,,,40973,,,,,,526,12,828123,,40,,18,18,,,,,,,2419,111,,,4,152637,,,,,,
2012-01-12,data.ok.gov,484,220349553,7652050,,38557,1668,,1,2,152,2,,26268,,,2139,,,1250,25,529314,,31,,15,14,,,,,7,7,2745,126,,,3,125635,,,,,,
2012-01-13,data.ok.gov,416,217484974,7336105,,,1836,,,,73,,,24086,,,,,,650,13,612533,,18,,32,1270,,,,,,,649,22,,,3,49523,,,,,,
2012-01-14,data.ok.gov,599,532030648,5481719,10941390848,543155,1373,,,1,92,,,15395,3,,,,,3274,71,427114,,22,,22,21,3,,,,,,812,34,,,1,42453,,,,,,
2012-01-15,data.ok.gov,1159,223783551,19786513,,,4775,,,,242,,,56329,1,,,1,,3709,85,222021,,21,,21,701,,1,,,,,7014,320,,,7,167186,,,,,,
2012-01-16,data.ok.gov,446,354233043,21107052,10941390848,1002,5449,,2,1,128,4537,,66195,,,208,,,1262,26,672335,,41,,13,1323,,,,,,,984,52,,,9,210262,,,,,,
2012-01-17,data.ok.gov,642,360303922,31507439,10941390848,,6620,,,,205,,,75672,,,,,,3556,76,537481,,34,,18,7769,,,,,,,4459,363,,,13,278836,,,,,,
2012-01-18,data.ok.gov,521,273384851,20052490,10941390848,,4898,,,,169,,,52768,,,,,,670,16,358214,,21,,18,88459,,,,,,,1727,91,,,8,252000,,,,,,
2012-01-19,data.ok.gov,618,487197317,19336183,10941390848,,4841,,,,179,,,42401,,,,,,307,7,1619747,,59,,22,394225,,,,,,,1696,278,,,7,166875,,,,,,
2012-01-20,data.ok.gov,729,191751656,6943237,10941390848,,1710,,,,82,,,19649,,,,,,1152,25,458925,,18,,21,3096,,,,,,,1148,59,,,6,159888,,,,,,
2012-01-21,data.ok.gov,1488,212912078,8812288,,,2107,,,,68,,,23767,,,,,,803,18,497860,,33,,6,6,,,,,,,1298,78,,,,,,,,,,
2012-01-22,data.ok.gov,1252,278029811,14025217,,3148,3613,,2,4,174,612,,35550,,,1215,,,1331,27,768536,,39,,18,4730,,,,,,,2663,141,,,,,,,,,,
2012-01-23,data.ok.gov,1054,254339775,22569289,10949386240,,5042,,,,233,,,51288,4,3,,1,,100,2,403891,,26,1,33,203,,,,,,,1600,218,,,5,135399,,,,,,
2012-01-24,data.ok.gov,948,298079241,40920513,,32,10744,,,,214,,,102875,,,,1,,202,5,701222,,48,,11,1529,,,,,1,1,3717,156,,,7,276548,,,,,,
2012-01-25,data.ok.gov,1264,344415159,30178526,10949435392,,7534,,1,,244,16,,115672,1,,,2,,300,6,1118616,,45,,1,1,2,,,,1,,1931,142,,,3,85954,,,,,,
2012-01-26,data.ok.gov,1426,246896030,18845701,,64,4664,,,2,211,,,55347,,,,1,,69,7,570550,,40,,19,19,,,,,2,2,1705,65,,,7,173074,,,,,,
2012-01-27,data.ok.gov,2011,162128730,5189379,10949435392,,1318,,,,92,,,19601,,,,,,750,15,371696,,21,,16,1169,,,,,,,833,39,,,4,89942,,,,,,
2012-01-28,data.ok.gov,1630,154030965,8157619,10949435392,,2011,,,,72,,,40449,,,,,,1036,27,258713,,12,,4,4,,,,,,,323,9,,,4,114189,,,,,,
2012-01-29,data.ok.gov,2043,2134497533,18057934,11363246080,876238,3987,,1,2,224,217460,,60123,,,,1,,2862,58,541813,,49,,24,24,,,,,,,2518,103,,,5,172622,,,,,,
2012-01-30,data.ok.gov,2892,373231291,16879948,,8677,4310,,3,10,226,1093,,50428,2,,,1,,2646,54,969089,,25,,30,734,2,,,,,,1704,54,,,12,333548,,,,,,
2012-01-31,data.ok.gov,2090,502440012,36910244,,213,8389,,1,4,246,223,,91695,6,4,157,1,1,3179,64,1143761,,41,2,7,26524,2,,,,,,3241,224,,,4,162363,,,,,,
2012-02-01,data.ok.gov,1819,536430111,45922929,10901495808,485298,11641,,,1,224,,,115363,,,,1,,1864,38,475621,,29,,21,362,,1,,,,,2222,171,,,5,118361,,,,,,
2012-02-02,data.ok.gov,2937,363894542,23660182,10901905408,51,5759,,21,14,351,338,,69298,,,,,13,2665,55,729479,,53,,17,13046,,,,,3,5,3340,236,,,4,164640,,,,,,
2012-02-03,data.ok.gov,593,280875426,21484708,10901905408,,5757,,,,116,,,44312,,,,,,1762,37,368021,,25,,63,61,,,,,,,1272,63,,,4,79233,,,,,,
2012-02-04,data.ok.gov,1392,1631914303,29263406,10901905408,,6447,,,,166,,,44554,,,,,,2542,55,186682,,26,,48,4724450,,,,,,,802,57,,,8,118678,,,,,,
2012-02-05,data.ok.gov,3188,645185453,31230739,10901905408,,7817,,,,227,,,132423,,,,,,2626,62,1319505,,50,,13,353,,,,,,,2762,161,,,14,330759,,,,,,
2012-02-06,data.ok.gov,2802,533179316,24918407,10901905408,1,6028,,,,240,,,72721,,,,,,1686,38,473422,,45,,30,30,,,,,,,1800,127,,,12,167287,,,,,,
2012-02-07,data.ok.gov,3499,565831107,47044696,10901905408,,11316,,,,257,,,134458,,,,,,1938,43,678308,,44,,27,335,,,,,,,3812,143,,,11,377516,,,,,,
2012-02-08,data.ok.gov,3107,643538676,22177585,10901905408,,5203,,,,291,,,67979,,,,,,1042,24,1255843,,44,,33,8965,,,,,,,1836,148,,,8,132686,,,,,,
2012-02-09,data.ok.gov,3307,454774738,36421113,10901897216,87,9708,,,2,218,,,80023,,1,1,,,950,19,284371,,18,1,22,41069,,,,,1,1,3296,92,,,7,136831,,,,,,
2012-02-10,data.ok.gov,3173,412924864,4850100,10901897216,,1130,,,,68,,,12332,,,,,,1451,30,696647,,16,,11,181,,,,,,,1421,70,,,5,3618,,,,,,
2012-02-11,data.ok.gov,2785,347632274,8698667,10901897216,,2256,,,,60,,,29544,,,,,,1001,22,526310,,24,,,,,,,,,,636,14,,,5,124312,,,,,,
2012-02-12,data.ok.gov,2928,457534413,45611731,10901897216,,7899,,,,288,,,72307,,,,,,1774,39,537840,,25,,5,5,,,,,,,19153,1116,,,9,174852,,,,,,
2012-02-13,data.ok.gov,4122,457905473,19864519,10901897216,,5016,,,,144,,,72594,,,,,,1150,23,596521,,40,,4,4,,,,,,,1663,40,,,3,85305,,,,,,
2012-02-14,data.ok.gov,3076,543202459,17506527,10901897216,,3856,,,,170,,,49220,,,,,,1300,26,1231826,,37,,5,1329,,,,,,,4591,361,,,5,77152,,,,,,
2012-02-15,data.ok.gov,1625,433513407,57214608,10901897216,12,15939,,,1,202,,,146088,,,,1,,1965,41,260624,,24,,14,184,,,,,7,7,2068,68,,,6,168488,,,,,,
2012-02-16,data.ok.gov,2824,2152335890,33301398,10998489088,975201,8499,,,6,483,,,102161,1,,,,,2206,55,504816,,51,,15,15,1,,,,,,2242,101,,,10,121694,,,,,,
2012-02-17,data.ok.gov,758,303026530,7833781,11131723776,,2031,,,,67,,,39387,,,,,,2031,42,215214,,13,,5,5,,,,,,,566,15,,,4,120309,,,,,,
2012-02-18,data.ok.gov,2199,348858746,11230553,11131723776,,2760,,,,103,,,30279,,,,,,2388,51,533978,,27,,12,3394,,,,,,,757,16,,,7,197130,,,,,,
2012-02-19,data.ok.gov,931,776197710,19544560,11131723776,,5348,,,,190,,,61423,,,,,,1870,42,2380329,,37,,18,4995,,,,,,,2231,68,,,4,79889,,,,,,
2012-02-20,data.ok.gov,1584,507983815,17293037,11131723776,,4417,,,,164,,,50007,,,,1,,1567,37,930933,,31,,9,9,,,,,,,2496,75,,,5,118720,,,,,,
2012-02-21,data.ok.gov,886,623760563,16738957,11131723776,,4185,,,,157,,,56039,,,,,,2687,58,642294,,36,,28,28,,,,,,,1606,62,,,10,157052,,,,,,
2012-02-22,data.ok.gov,1096,659194667,29941986,11131723776,,7292,,,,204,,,102134,,,,1,,2780,57,508093,,29,,28,28,,,,,,,2434,212,,,8,142536,,,,,,
2012-02-23,data.ok.gov,4944,494279408,21388923,11130871808,725902,5105,,,2,303,,,62427,,,,,,2800,56,511224,,35,,14,25183,,,,,,,6135,241,,,10,243768,,,,,,
2012-02-24,data.ok.gov,3663,549683162,9933381,10841382912,75068,2467,,,,114,1,,30849,1,,,1,,1107,23,250334,,20,,14,1168,1,,,,,,864,26,,,14,349542,,,,,,
2012-02-25,data.ok.gov,3296,246681185,13494203,10841382912,,3505,,,,84,,,44964,,,,,,1329,28,462512,,27,,10,634,,,,,,,1033,45,,,10,144426,,,,,,
2012-02-26,data.ok.gov,4082,375590585,21203685,10841382912,,5114,,,,165,,,69342,,,,,,2000,40,421101,,25,,12,4178,,,,,,,1586,98,,,11,58505,,,,,,
2012-02-27,data.ok.gov,3028,398538203,17667789,10841382912,,4200,,,,196,,,54200,,,,1,,1899,39,542047,,37,,12,12,,,,,,,1496,38,100,1,14,423429,,,,,,
2012-02-28,data.ok.gov,3040,376989272,35091510,10841382912,,8865,,,,223,,,117579,,,,1,,1437,32,477362,,52,,13,36739,,,,,,,1608,48,,,4,75150,,,,,,
2012-02-29,data.ok.gov,3294,349148884,23557220,10841382912,,6216,,,,196,,,77319,,,,,,1801,37,351569,,40,,5,5,,,,,,,2559,110,,,10,286106,,,,,,
2012-03-01,data.ok.gov,1931,272877746,27234251,10841382912,12,6889,,,1,183,,,69206,,,,,,1131,23,302474,,23,,2,341,,,,,7,7,2805,97,,,2,37127,,,,,,
2012-03-02,data.ok.gov,859,205283868,10766114,10841382912,,2630,,,,121,,,28605,,,,,,1214,26,288602,,21,,10,2062,,,,,,,1077,49,,,16,274846,,,,,,
2012-03-03,data.ok.gov,732,285438968,9416544,10841382912,,2337,,,,137,,,25393,,,,,,1750,35,417205,,22,,5,4550,,,,,,,2945,174,,,11,326320,,,,,,
2012-03-04,data.ok.gov,892,468660377,20380027,10841382912,,5554,,,,177,,,42113,,,,,,1908,41,292656,,21,,25,204639,,,,,,,3547,103,,,8,168579,,,,,,
2012-03-05,data.ok.gov,2913,310576321,14824541,10841382912,,3852,,,,373,,,53982,,,,1,,1500,30,510511,,27,,57,3775,,,,,,,3300,121,,,8,276947,,,,,,
2012-03-06,data.ok.gov,2250,353785331,23663853,10841382912,,6013,,,,219,,,83434,,,,,,3496,74,805014,,38,,19,18,,,,,,,3262,131,,,6,241544,,,,,,
2012-03-07,data.ok.gov,2910,391518230,36011185,10841382912,,9334,,,,223,,,99690,,,,,,2240,46,811497,,38,,15,2509,,,,,,,3916,342,,,22,581016,,,,,,
2012-03-08,data.ok.gov,3487,314142048,14970057,,720,3658,,,2,316,,,51741,6,2,239,,,2200,44,485651,,29,1,35,1893,3,,,,,,2310,65,,,6,162814,,,,,,
2012-03-09,data.ok.gov,2298,294147686,6610711,10841726976,,1637,,,,230,,,34189,,,,1,,2699,57,266031,,16,,33,201,,,,,,,2627,68,,,8,83832,,,,,,
2012-03-10,data.ok.gov,1212,300822263,27239908,10841726976,,6668,,,,287,,,54323,,,,,,2362,48,375040,,22,,29,28,,,,,,,5511,840,,,5,149754,,,,,,
2012-03-11,data.ok.gov,1932,374401727,21660422,10841726976,71587,5462,,1,1,312,71587,,72608,,,,,,2283,52,445111,,28,,30,2006,,,,,,,3431,116,,,7,122478,,,,,,
2012-03-12,data.ok.gov,3849,490885402,15737612,10969210880,248203,3774,,,1,189,,,40249,,,,,,3683,79,1252700,,45,,14,354,,,,,,,2446,58,,,5,157037,,,,,,
2012-03-13,data.ok.gov,2816,409265013,23264073,10969210880,,5868,,,,251,,,85921,,,,,,4232,88,453845,,49,,70,50237,,,,,,,3661,127,,,12,291725,,,,,,
2012-03-14,data.ok.gov,3177,371529998,23943794,10969210880,,5808,,,,232,,,56302,,,,1,,3029,61,368039,,25,,13,183,,,,,,,3061,137,,,7,272547,,,,,,
2012-03-15,data.ok.gov,3197,345299768,25794157,10969210880,,6190,,,,279,,,82080,,,,1,,5082,103,602526,1,31,,22,22,,,,,,,3912,119,,,2,42852,,,,,,
2012-03-16,data.ok.gov,2248,261643671,3576941,10969210880,,841,,,,124,,,17087,,,,,,2760,57,767137,,57,,114,114,,,,,,,1423,59,,,3,1129,,,,,,
2012-03-17,data.ok.gov,1005,211567771,9768139,10969210880,,2665,,,,90,,,14637,,,,,,2378,49,254888,,13,,18,18,,,,,,,836,21,,,1,399,,,,,,
2012-03-18,data.ok.gov,1649,330158028,21928857,10969210880,,5681,,,,201,,,56631,,,,,,1750,35,1152999,,45,,41,1001,,,,,,,1868,87,,,4,162363,,,,,,
2012-03-19,data.ok.gov,359,195969649,20025527,10969210880,,5267,,,,160,,,43059,,,,,,1833,37,545512,,69,,1,1,,,,,,,2807,183,,,7,212668,,,,,,
2012-03-20,data.ok.gov,407,615586603,19489656,10969210880,,5072,,,,205,,,53213,,,,,,3714,77,685957,,44,,45,215,,,,,,,2735,123,,,8,290121,,,,,,
2012-03-21,data.ok.gov,457,308365780,23455624,10969210880,,6019,,,,187,,,69984,1,1,,3,,1740,36,1132220,,52,,2,536,,,,,,,3929,152,,,14,408300,,,,,,
2012-03-22,data.ok.gov,789,286938949,18980945,10969210880,1,4675,,,,163,,,63747,,,,,,1822,38,934593,,40,,3,3,,,,,,,3827,143,,,7,280549,,,,,,
2012-03-23,data.ok.gov,1690,164735518,10750292,10969210880,,2853,,,,65,,,33480,,,,,,3500,70,420468,,30,,4,25003,,,,,,,1016,23,,,2,41128,,,,,,
2012-03-24,data.ok.gov,1629,168579016,8181841,10969210880,,2083,,,,55,,,11255,,,,,,1533,31,1118351,,44,,1,25000,,,,,,,1681,35,,,7,195725,,,,,,
2012-03-25,data.ok.gov,1834,262763939,12732886,10969210880,,3163,,,,108,,,42872,,,,1,,1450,30,731092,,83,,1,1725,,,,,,,1262,37,,,5,88863,,,,,,
2012-03-26,data.ok.gov,1856,425358735,32342237,10969210880,,8409,,,,204,,,78821,,,,,,1750,35,1245452,,81,,13,547,,,,,,,2300,74,,,18,536227,,,,,,
2012-03-27,data.ok.gov,1818,304267926,16158870,10969210880,,4257,,,,145,,,45063,,,,,,2583,52,841066,,45,,6,6,,,,,,,2629,70,,,7,132299,,,,,,
2012-03-28,data.ok.gov,3089,412739385,30197069,10969210880,,7687,,,,148,,,59063,,,,,,1872,40,1677079,,63,,24,1348,,,,,,,1283,55,,,15,439415,,,,,,
2012-03-29,data.ok.gov,1884,824650776,20910028,10981203968,164186,5253,,,5,151,,,53103,,,,,,1550,31,593744,,30,,10,2172626,,,,,,,2080,108,,,5,88676,,,,,,
2012-03-30,data.ok.gov,1661,200748042,15196370,10981203968,,4282,,,,64,,,44452,,,,,,1779,36,672551,,36,,13,1877,,,,,,,303,10,,,9,203821,,,,,,
2012-03-31,data.ok.gov,1645,555490848,2462540,10981203968,,574,,,,52,,,7780,,,,,,1400,28,2204549,,35,,7,35,,,,,,,472,12,,,9,212030,,,,,,
2012-04-01,data.ok.gov,1889,229383416,19036264,10981203968,,4965,,,,117,,,41616,,,,,,1634,35,518021,,24,,2,2,,,,,,,1638,69,,,5,110616,,,,,,
2012-04-02,data.ok.gov,1821,353937303,21424293,10981203968,,5410,,,,162,,,57703,,,,,,1300,26,881655,,32,,14,630,,,,,,,3571,157,,,5,82686,,,,,,
2012-04-03,data.ok.gov,2345,443528019,32452089,10981203968,,8143,,,,213,,,78391,,,,,,3850,77,1536184,,36,,29,3577,,,,,,,2738,135,,,8,282672,,,,,,
2012-04-04,data.ok.gov,1870,263565072,19771933,10981203968,,5044,,,,274,,,64995,,,,,,2700,54,1064922,,49,,5,26728,,,,,,,5574,173,,,9,325125,,,,,,
2012-04-05,data.ok.gov,2066,237955308,12123415,10981203968,,2929,,,,145,,,42500,,,,,,4800,96,900644,,41,,11,50009,,,,,,,1817,63,,,6,130450,,,,,,
2012-04-06,data.ok.gov,1743,281376303,9372077,10981203968,,2252,,,,67,,,23201,,,,,,3986,82,1000171,,36,,8,356728,,,,,,,1266,50,,,2,11435,,,,,,
2012-04-07,data.ok.gov,1724,157575193,11418606,10981203968,,2943,,,,86,,,37155,,,,,,2365,54,416337,,25,,4,134,,,,,,,803,33,,,11,174758,,,,,,
2012-04-08,data.ok.gov,1797,206846036,18361036,10981203968,,4575,,,,141,,,51951,,,,,,3795,83,470095,,22,,,,,,,,,,2761,247,,,10,288758,,,,,,
2012-04-09,data.ok.gov,1970,211860504,20452822,10981203968,55,5213,,,1,168,,,67380,,1,,,,2254,50,449164,,21,1,3,36900,,,,,,,2644,113,,,3,83353,,,,,,
2012-04-10,data.ok.gov,2008,207713578,35226983,10981203968,,9129,,,,159,,,64010,,,,,,3129,69,419298,,18,,1,1,,,,,,,2100,62,,,6,57342,,,,,,
2012-04-11,data.ok.gov,3145,289689730,14926731,10981203968,,3267,,,,152,,,37695,,,,,,3700,74,797128,,45,,4,234,,,,,,,2096,60,,,6,243821,,,,,,
2012-04-12,data.ok.gov,1365,219519654,26173844,10981203968,,6659,,,,146,,,86237,,,,,,2000,40,227120,,23,,5,43395,,,,,,,1464,131,,,9,240783,,,,,,
2012-04-13,data.ok.gov,1259,367645353,14953065,10981203968,,3873,,,,80,,,33262,,,,,,2340,48,1635417,,40,,2,1700,,,,,,,1000,60,,,1,36728,,,,,,
2012-04-14,data.ok.gov,1303,187486112,14279841,10981203968,,3491,,,,99,,,28311,,,,,,2400,48,693152,,32,,,,,,,,,,845,30,,,7,258081,,,,,,
2012-04-15,data.ok.gov,1880,291840845,20961006,10981203968,,5478,,,,156,,,60707,,,,,,1650,33,1168702,,47,,6,6,,,,,,,1406,46,,,8,206184,,,,,,
2012-04-16,data.ok.gov,2655,357236395,19950819,10981203968,,4825,,,,170,,,64167,,,,1,,2954,61,2018510,,54,,12,34,,,,,,,2473,81,,,8,13501,,,,,,
2012-04-17,data.ok.gov,3125,283404357,14263791,10981203968,,3332,,,,215,,,42006,,,,,,2050,41,1345308,,51,,6,6,,,,,,,3068,112,,,8,245677,,,,,,
2012-04-18,data.ok.gov,2240,415566616,31414483,10981203968,12,7956,,,1,194,,,81252,,,,,,1900,38,1597536,,53,,11,1551,,,,,7,7,1808,57,,,5,365,,,,,,
2012-04-19,data.ok.gov,1899,286456525,25474903,10981203968,,6698,,,,161,,,68678,,,,,,2200,44,1077503,,46,,14,25013,,,,,,,3911,102,,,13,189128,,,,,,
2012-04-20,data.ok.gov,1645,335217282,7002111,10981203968,,1834,,,,61,,,21714,,,,,,2916,59,340424,,17,,34,75031,,,,,,,1115,26,,,4,83362,,,,,,
2012-04-21,data.ok.gov,1645,146868909,7883973,10981203968,,2029,,,,53,,,19179,,,,,,1650,33,659811,,28,,10,75007,,,,,,,853,28,,,7,204998,,,,,,
2012-04-22,data.ok.gov,1870,308331332,20925469,10981203968,,5072,,,,173,,,60461,,,,,,1450,29,1441061,,53,,9,25008,,,,,,,4255,204,,,3,45434,,,,,,
2012-04-23,data.ok.gov,2049,406675938,35299554,10981203968,2,8874,,,1,238,,,87129,,,,,,1100,22,1500822,,44,,10,1504,,,,,,,2450,124,,,9,98292,,,,,,
2012-04-24,data.ok.gov,2413,286201118,35397197,10982696196,721,9746,1,2,11,262,,2,108565,1,1,616,2,,1850,37,496046,,44,,7,315,,,,,,,1884,82,,,7,127940,,,,,,
2012-04-25,data.ok.gov,3205,387166763,21293676,10982696196,,5797,,,,213,,,74860,,,,,,1832,42,1029614,,37,,19,19,,,,,,,3425,82,,,4,85081,,,,,,
2012-04-26,data.ok.gov,1950,577352272,23937371,10982696196,,6237,,,,238,,,82717,,,,,,8968,209,1652820,,65,,22,25021,,,,,,,3546,149,,,5,51033,,,,,,
2012-04-27,data.ok.gov,1672,202871792,26721657,10982696196,,4575,,,,100,,,28083,,,,,,1162,24,641821,,44,,9,9,,,,,,,1346,109,,,4,20265,,,,,,
2012-04-28,data.ok.gov,1681,171357721,6681729,10982696196,,1865,,,,110,,,25988,,,,,,2062,42,1335563,,41,,4,402,,,,,,,807,50,,,7,86555,,,,,,
2012-04-29,data.ok.gov,2174,334756690,16686095,10982696196,,4192,,,,213,,,48607,,,,,,2866,58,1086078,,55,,14,14,,,,,,,6561,265,,,8,319001,,,,,,
2012-04-30,data.ok.gov,2301,576379919,22117627,10982696196,,5960,,,,193,,,67451,,,,,,1700,34,2409926,,63,,3,3,,,,,,,4067,213,,,10,158417,,,,,,
2012-05-01,data.ok.gov,1540,448539905,21249889,10982696196,1589,5814,,,1,238,,,76264,,,,1,,3434,70,2080864,,59,,9,15,,,,,,,3115,99,,,4,120983,,,,,,
2012-05-02,data.ok.gov,2197,392920127,28908210,10982696196,,7906,,,,217,,,83689,,,,,,4757,97,1479815,,61,,23,1177,,,,,,,4793,295,,,6,194455,,,,,,
2012-05-03,data.ok.gov,1817,470087595,16238631,11203200260,519959,4107,,,2,167,,,57051,,,,,,2513,52,1716403,,42,,17,17,,,,,,,4458,271,,,3,323,,,,,,
2012-05-04,data.ok.gov,1952,222965813,13268995,11203200260,,3539,,,,78,,,28755,,,,,,2350,47,1289392,,41,,10,1528,,,,,,,566,33,,,6,83866,,,,,,
2012-05-05,data.ok.gov,1671,261675679,3520685,11203200260,,949,,,,90,,,12124,,,,,,2252,51,895636,,45,,15,665,,,,,,,1301,44,,,4,162363,,,,,,
2012-05-06,data.ok.gov,1922,357991133,32702109,11203200260,,9257,,,,223,,,136399,,,,,,3532,75,2019014,,65,,45,2189,,,,,,,3730,160,,,8,125772,,,,,,
2012-05-07,data.ok.gov,1934,375062726,25447208,11203200260,56,6013,,,1,197,,,89340,,1,1,,,2621,55,3287309,,114,1,30,826,,,,,,,3823,671,,,13,393242,,,,,,
2012-05-08,data.ok.gov,1966,353186827,30863018,11203200260,114,5820,,,2,225,2,,77287,,2,1,,,2545,62,1559692,,53,2,58,57,,,,,,,19820,2500,,,3,51157,,,,,,
2012-05-09,data.ok.gov,1899,521424719,19794050,11203200260,,5643,,,,390,,,74616,,,,,,2441,50,2811156,,101,,175,177,,,,,,,3924,134,,,5,75672,,,,,,
2012-05-10,data.ok.gov,1675,299057178,23255720,11203200260,,6776,,,,356,,,91258,,,,1,,3826,78,1083605,,96,,122,120,,,,,,,2636,76,,,8,128040,,,,,,
2012-05-11,data.ok.gov,1553,261014582,10594771,11203200260,,3162,,,,198,,,33530,,,,,,1788,36,1266368,,92,,39,25098,,,,,,,674,28,,,5,674,,,,,,
2012-05-12,data.ok.gov,1687,273240174,7844425,11203200260,,2384,,,,306,,,57239,,,,,,3021,62,1104769,,109,,38,7660,,,,,,,689,24,,,30,88791,,,,,,
2012-05-13,data.ok.gov,2178,403847227,32354707,11203200260,55,8682,,,1,442,1,,98539,,1,,1,,2160,47,3020656,,184,1,96,262,,,,,,,4924,211,,,19,83756,,,,,,
2012-05-14,data.ok.gov,1879,298118320,20204080,11203200260,,5306,,,,185,,,66227,,,,,,2524,54,938658,,55,,34,34,,,,,,,3645,138,,,10,244476,,,,,,
2012-05-15,data.ok.gov,1733,312780773,19143075,11203847428,239,5254,,,1,230,,,71763,,,234,,,8192,190,1619280,,108,,33,75029,,,,,,,949,37,,,11,235464,,,,,,
2012-05-16,data.ok.gov,1846,328173081,19539859,11203847428,42,5018,,1,2,166,21,,68394,,,,,,2252,47,1965285,,86,,17,1341,,,,,,,6444,370,,,3,127359,,,,,,
2012-05-17,data.ok.gov,1818,259267873,21679704,11203847428,33,6210,,2,2,151,42,,71689,,,,,,3322,72,1155312,,72,,8,8,,,,,7,7,2615,105,,,3,42662,,,,,,
2012-05-18,data.ok.gov,1680,263975455,5276797,11203847428,,1482,,,,84,,,15089,,,,,,4129,88,832131,,36,,14,75028,,,,,,,1457,75,,,2,83182,,,,,,
2012-05-19,data.ok.gov,1617,167749642,5040932,11203847428,,1362,,,,66,,,17251,,,,,,2519,63,551151,,24,,17,39,,,,,,,1134,29,,,6,210605,,,,,,
2012-05-20,data.ok.gov,1848,693951127,21972475,11203847428,,6037,,,,248,,,74215,,,,2,,3988,94,736160,,43,,54,1594,,,,,,,3881,126,,,2,42475,,,,,,
2012-05-21,data.ok.gov,1842,1086850796,26778721,11203847428,,7474,,,,242,,,76782,,,,,,5544,127,1616159,,87,,58,1212,,,,,,,5403,220,,,8,134180,,,,,,
2012-05-22,data.ok.gov,1811,1013796435,16705594,11788387588,512939,4520,,1,3,180,220678,,55510,,,,,,6700,154,1478546,,64,,43,213,,,,,,,3093,128,,,5,138564,,,,,,
2012-05-23,data.ok.gov,2228,1072283538,25815585,11788387588,,6837,,,,252,,,67829,1,,,1,,3908,86,4880214,,166,,45,45,,,,,,,3275,163,,,6,88754,,,,,,
2012-05-24,data.ok.gov,1785,870816348,23040964,11788387588,,5951,,,,194,,,48900,,,,,,3647,75,1093270,,41,,48,1372,,,,,,,4480,230,,,6,162495,,,,,,
2012-05-25,data.ok.gov,1771,916660845,15797546,11788387588,,4294,,,,135,,,38477,7,,,1,,2909,61,1069127,,43,,50,1544,,,,,,,1687,44,,,1,42453,,,,,,
